"","station_id","stationname","daytype","rides","date"
"824305",40350,"UIC-Halsted","U",1298,2015-05-17
"824721",40350,"UIC-Halsted","W",4572,2001-02-14
"825182",40350,"UIC-Halsted","W",5735,2002-01-24
"825242",40350,"UIC-Halsted","U",641,2009-09-20
"825751",40350,"UIC-Halsted","A",2349,2014-02-08
"825814",40350,"UIC-Halsted","A",1109,2001-04-21
"825974",40350,"UIC-Halsted","A",1453,2002-02-09
"826165",40350,"UIC-Halsted","W",6929,2016-04-18
"826228",40350,"UIC-Halsted","A",3053,2012-12-01
"826372",40350,"UIC-Halsted","W",6843,2015-03-09
"826491",40350,"UIC-Halsted","W",6953,2002-11-06
"826691",40350,"UIC-Halsted","A",2239,2006-10-14
"826723",40350,"UIC-Halsted","W",4422,2002-03-29
"826741",40350,"UIC-Halsted","W",2659,2006-01-06
"827165",40350,"UIC-Halsted","W",6912,2006-09-05
"827166",40350,"UIC-Halsted","U",1669,2013-08-04
"827276",40350,"UIC-Halsted","W",2415,2003-05-28
"827535",40350,"UIC-Halsted","U",1248,2017-07-04
"827751",40350,"UIC-Halsted","W",7830,2013-12-04
"827802",40350,"UIC-Halsted","W",8217,2015-09-24
"827896",40350,"UIC-Halsted","W",7667,2013-11-26
"828131",40350,"UIC-Halsted","U",1304,2006-10-15
"828142",40350,"UIC-Halsted","W",3190,2012-08-14
"828335",40350,"UIC-Halsted","W",2304,2005-12-21
"828724",40350,"UIC-Halsted","W",6412,2009-10-20
"828776",40350,"UIC-Halsted","W",7923,2012-09-26
"828882",40350,"UIC-Halsted","W",3752,2006-06-08
"828925",40350,"UIC-Halsted","U",2121,2013-09-29
"828973",40350,"UIC-Halsted","W",7018,2013-01-25
"829111",40350,"UIC-Halsted","W",5871,2005-03-10
"829800",40350,"UIC-Halsted","W",1324,2010-12-27
"829894",40350,"UIC-Halsted","W",5424,2010-04-05
"829919",40350,"UIC-Halsted","W",6319,2006-03-08
"829946",40350,"UIC-Halsted","W",6021,2009-11-11
"830191",40350,"UIC-Halsted","W",3674,2003-07-18
"830216",40350,"UIC-Halsted","A",2241,2017-11-18
"830309",40350,"UIC-Halsted","W",1629,2012-12-31
"830381",40350,"UIC-Halsted","W",7270,2016-04-12
"830626",40350,"UIC-Halsted","A",1840,2017-01-14
"831094",40350,"UIC-Halsted","W",1395,2009-12-28
"831134",40350,"UIC-Halsted","W",3342,2004-06-21
"831212",40350,"UIC-Halsted","W",5886,2004-02-02
"831276",40350,"UIC-Halsted","A",1935,2009-10-10
"831385",40350,"UIC-Halsted","W",2693,2004-08-04
"831618",40350,"UIC-Halsted","W",5711,2001-11-28
"831650",40350,"UIC-Halsted","W",2560,2002-12-18
"831767",40350,"UIC-Halsted","W",6965,2002-10-22
"832398",40350,"UIC-Halsted","W",7706,2016-11-22
"832447",40350,"UIC-Halsted","A",1381,2010-07-10
"832740",40350,"UIC-Halsted","A",2585,2013-02-09
"832769",40350,"UIC-Halsted","W",3994,2012-06-29
"832778",40350,"UIC-Halsted","W",4447,2001-01-19
"833102",40350,"UIC-Halsted","U",682,2007-07-22
"833226",40350,"UIC-Halsted","W",3487,2011-05-23
"833275",40350,"UIC-Halsted","W",6172,2006-03-28
"833284",40350,"UIC-Halsted","W",3415,2007-06-26
"833476",40350,"UIC-Halsted","W",3746,2009-08-20
"833650",40350,"UIC-Halsted","W",8003,2011-10-21
"833656",40350,"UIC-Halsted","U",791,2004-07-11
"833900",40350,"UIC-Halsted","A",1551,2010-07-17
"834135",40350,"UIC-Halsted","W",6686,2006-10-10
"834380",40350,"UIC-Halsted","W",3434,2013-01-10
"834449",40350,"UIC-Halsted","W",5543,2004-04-19
"834564",40350,"UIC-Halsted","W",4493,2015-06-18
"834685",40350,"UIC-Halsted","W",2874,2006-03-22
"834701",40350,"UIC-Halsted","W",7049,2012-04-03
"834877",40350,"UIC-Halsted","W",2672,2004-08-17
"835073",40350,"UIC-Halsted","W",7630,2014-09-05
"835285",40350,"UIC-Halsted","W",7562,2016-11-28
"835323",40350,"UIC-Halsted","W",2703,2005-08-03
"835431",40350,"UIC-Halsted","A",1344,2015-01-10
"835556",40350,"UIC-Halsted","U",1119,2004-03-07
"835674",40350,"UIC-Halsted","A",1478,2008-08-09
"835740",40350,"UIC-Halsted","A",1611,2016-05-14
"835772",40350,"UIC-Halsted","W",8297,2016-09-30
"835904",40350,"UIC-Halsted","A",1631,2003-03-15
"836292",40350,"UIC-Halsted","U",1111,2010-06-13
"836567",40350,"UIC-Halsted","U",1573,2008-09-28
"836775",40350,"UIC-Halsted","W",2439,2006-08-01
"836908",40350,"UIC-Halsted","W",3540,2002-07-19
"837257",40350,"UIC-Halsted","W",6607,2008-10-17
"837345",40350,"UIC-Halsted","W",5261,2003-12-09
"837814",40350,"UIC-Halsted","W",7083,2011-03-02
"838084",40350,"UIC-Halsted","A",2052,2017-06-10
"838234",40350,"UIC-Halsted","W",3220,2010-08-02
"838257",40350,"UIC-Halsted","U",1909,2012-03-18
"838331",40350,"UIC-Halsted","W",2908,2009-06-19
"838811",40350,"UIC-Halsted","W",7273,2012-02-21
"838829",40350,"UIC-Halsted","W",3176,2013-08-12
"838937",40350,"UIC-Halsted","W",6208,2001-10-17
"839192",40350,"UIC-Halsted","U",849,2005-07-31
"839308",40350,"UIC-Halsted","W",5813,2012-12-13
"839726",40350,"UIC-Halsted","A",1784,2010-02-27
"839803",40350,"UIC-Halsted","U",820,2007-04-08
"839806",40350,"UIC-Halsted","W",3964,2001-04-06
"839851",40350,"UIC-Halsted","U",1861,2012-03-11
"839958",40350,"UIC-Halsted","U",1264,2014-12-14
"840124",40350,"UIC-Halsted","U",774,2001-11-25
"840144",40350,"UIC-Halsted","W",5726,2001-10-30
"840321",40350,"UIC-Halsted","A",1756,2010-02-06
"840710",40350,"UIC-Halsted","U",1022,2004-07-04
"840719",40350,"UIC-Halsted","W",8267,2013-10-10
"840736",40350,"UIC-Halsted","W",6222,2009-10-09
"840767",40350,"UIC-Halsted","W",6909,2005-11-01
"840913",40350,"UIC-Halsted","W",6795,2013-04-01
"840960",40350,"UIC-Halsted","W",5774,2006-03-06
"841013",40350,"UIC-Halsted","W",7965,2017-11-03
"841503",40350,"UIC-Halsted","W",3983,2016-07-29
"841512",40350,"UIC-Halsted","W",3615,2011-07-05
"841976",40350,"UIC-Halsted","U",1463,2012-05-06
"842019",40350,"UIC-Halsted","U",549,2002-05-12
"842044",40350,"UIC-Halsted","W",4757,2004-05-04
"842126",40350,"UIC-Halsted","U",1680,2012-04-15
"842152",40350,"UIC-Halsted","W",5649,2010-04-08
"842487",40350,"UIC-Halsted","U",1274,2017-07-02
"842605",40350,"UIC-Halsted","A",2051,2008-04-26
"842683",40350,"UIC-Halsted","W",5915,2004-12-03
"842701",40350,"UIC-Halsted","W",7779,2016-01-20
"842907",40350,"UIC-Halsted","W",2152,2004-12-20
"842931",40350,"UIC-Halsted","U",1818,2014-03-16
"843140",40350,"UIC-Halsted","W",5809,2011-01-21
"843185",40350,"UIC-Halsted","W",3579,2003-07-17
"843202",40350,"UIC-Halsted","W",2752,2007-07-25
"843218",40350,"UIC-Halsted","W",3831,2012-07-24
"843228",40350,"UIC-Halsted","W",6228,2001-09-20
"843281",40350,"UIC-Halsted","W",5549,2004-03-29
"843324",40350,"UIC-Halsted","U",948,2006-06-11
"843386",40350,"UIC-Halsted","W",2459,2001-12-18
"843505",40350,"UIC-Halsted","W",6190,2009-01-28
"843546",40350,"UIC-Halsted","A",1498,2005-02-19
"843594",40350,"UIC-Halsted","W",8094,2014-09-02
"843856",40350,"UIC-Halsted","W",5973,2009-03-19
"844201",40350,"UIC-Halsted","W",6992,2005-10-27
"844218",40350,"UIC-Halsted","W",6691,2006-10-03
"844219",40350,"UIC-Halsted","A",2143,2016-01-23
"844325",40350,"UIC-Halsted","W",8228,2013-09-24
"844372",40350,"UIC-Halsted","A",2975,2013-11-16
"844375",40350,"UIC-Halsted","A",1073,2002-08-10
"844473",40350,"UIC-Halsted","W",2914,2009-05-19
"844605",40350,"UIC-Halsted","U",1000,2010-07-25
"844619",40350,"UIC-Halsted","A",1786,2001-09-08
"844770",40350,"UIC-Halsted","A",1339,2016-12-17
"844973",40350,"UIC-Halsted","W",3672,2003-06-11
"845107",40350,"UIC-Halsted","A",2958,2011-10-15
"845149",40350,"UIC-Halsted","A",1992,2011-06-18
"845154",40350,"UIC-Halsted","W",8681,2015-10-21
"845198",40350,"UIC-Halsted","W",8411,2011-09-01
"845263",40350,"UIC-Halsted","W",5447,2007-03-08
"845341",40350,"UIC-Halsted","W",2407,2007-05-15
"845387",40350,"UIC-Halsted","W",7348,2010-11-04
"845460",40350,"UIC-Halsted","W",4749,2005-05-05
"845674",40350,"UIC-Halsted","W",7152,2004-08-25
"845924",40350,"UIC-Halsted","W",5078,2002-04-22
"845948",40350,"UIC-Halsted","W",6042,2010-02-04
"845998",40350,"UIC-Halsted","U",1352,2016-06-05
"846111",40350,"UIC-Halsted","W",6760,2006-09-01
"846284",40350,"UIC-Halsted","W",2410,2004-05-21
"846288",40350,"UIC-Halsted","W",6882,2013-05-02
"846425",40350,"UIC-Halsted","W",1119,2008-12-24
"846498",40350,"UIC-Halsted","W",8076,2016-11-01
"846850",40350,"UIC-Halsted","W",7166,2005-11-02
"846938",40350,"UIC-Halsted","A",1383,2003-02-15
"847060",40350,"UIC-Halsted","A",1832,2010-01-23
"847514",40350,"UIC-Halsted","W",3778,2016-07-08
"847667",40350,"UIC-Halsted","W",4852,2002-02-18
"847875",40350,"UIC-Halsted","U",1587,2014-12-07
"847977",40350,"UIC-Halsted","W",5536,2007-02-20
"848169",40350,"UIC-Halsted","W",3639,2014-07-28
"848175",40350,"UIC-Halsted","W",2606,2009-03-23
"848363",40350,"UIC-Halsted","W",6567,2006-01-31
"848385",40350,"UIC-Halsted","W",8394,2015-10-20
"848394",40350,"UIC-Halsted","W",8285,2016-09-19
"848542",40350,"UIC-Halsted","W",5748,2001-11-19
"848788",40350,"UIC-Halsted","U",889,2004-05-09
"848932",40350,"UIC-Halsted","W",7337,2013-01-17
"849218",40350,"UIC-Halsted","W",6163,2003-02-27
"849283",40350,"UIC-Halsted","W",5406,2010-04-02
"849531",40350,"UIC-Halsted","W",2970,2011-03-25
"849675",40350,"UIC-Halsted","W",5603,2008-02-26
"850314",40350,"UIC-Halsted","W",2325,2004-01-05
"850354",40350,"UIC-Halsted","W",1116,2007-12-26
"850739",40350,"UIC-Halsted","W",5932,2003-10-31
"850826",40350,"UIC-Halsted","W",3688,2008-06-17
"850859",40350,"UIC-Halsted","U",1127,2003-07-04
"850948",40350,"UIC-Halsted","U",810,2005-01-16
"851002",40350,"UIC-Halsted","W",6882,2013-02-15
"851006",40350,"UIC-Halsted","W",6050,2004-01-28
"851011",40350,"UIC-Halsted","W",7641,2017-02-22
"851059",40350,"UIC-Halsted","W",5863,2008-02-27
"851091",40350,"UIC-Halsted","W",7394,2016-02-22
"851153",40350,"UIC-Halsted","W",3370,2003-06-19
"851166",40350,"UIC-Halsted","W",3831,2015-07-23
"851651",40350,"UIC-Halsted","W",4729,2001-02-07
"852004",40350,"UIC-Halsted","W",7266,2005-08-30
"852037",40350,"UIC-Halsted","U",1234,2004-08-01
"852334",40350,"UIC-Halsted","A",2568,2013-05-04
"852442",40350,"UIC-Halsted","A",683,2005-12-24
"852474",40350,"UIC-Halsted","W",5727,2004-04-08
"852848",40350,"UIC-Halsted","W",6189,2005-01-11
"852943",40350,"UIC-Halsted","W",6778,2012-04-19
"853123",40350,"UIC-Halsted","A",2157,2010-04-17
"853431",40350,"UIC-Halsted","W",2551,2003-05-15
"853463",40350,"UIC-Halsted","W",2454,2009-08-14
"853499",40350,"UIC-Halsted","W",5351,2008-03-07
"853565",40350,"UIC-Halsted","U",1026,2006-01-22
"853582",40350,"UIC-Halsted","W",6651,2011-04-11
"853587",40350,"UIC-Halsted","U",865,2009-06-21
"853951",40350,"UIC-Halsted","W",8543,2016-10-12
"854004",40350,"UIC-Halsted","U",1929,2013-10-06
"854099",40350,"UIC-Halsted","W",3196,2005-05-31
"854219",40350,"UIC-Halsted","W",7872,2015-12-02
"854743",40350,"UIC-Halsted","A",2651,2008-09-20
"855165",40350,"UIC-Halsted","W",2763,2011-01-06
"855306",40350,"UIC-Halsted","U",736,2007-05-20
"855413",40350,"UIC-Halsted","W",7498,2010-08-26
"855648",40350,"UIC-Halsted","W",5953,2010-01-12
"855711",40350,"UIC-Halsted","W",2498,2002-05-14
"855787",40350,"UIC-Halsted","W",3058,2012-08-10
"856233",40350,"UIC-Halsted","W",3350,2004-06-03
"856540",40350,"UIC-Halsted","W",8183,2012-10-25
"856610",40350,"UIC-Halsted","W",2613,2006-08-08
"856645",40350,"UIC-Halsted","U",1138,2007-09-03
"856765",40350,"UIC-Halsted","W",2393,2004-05-19
"857241",40350,"UIC-Halsted","W",2807,2001-05-29
"857283",40350,"UIC-Halsted","W",6620,2007-09-18
"857702",40350,"UIC-Halsted","W",5483,2010-04-23
"857864",40350,"UIC-Halsted","U",1428,2015-07-19
"857886",40350,"UIC-Halsted","W",2909,2002-08-22
"858147",40350,"UIC-Halsted","W",4324,2012-07-18
"858365",40350,"UIC-Halsted","W",2351,2008-03-24
"858664",40350,"UIC-Halsted","W",6367,2002-11-11
"858896",40350,"UIC-Halsted","W",6401,2015-04-07
"858994",40350,"UIC-Halsted","W",8378,2015-09-29
"859060",40350,"UIC-Halsted","W",5681,2007-02-21
"859217",40350,"UIC-Halsted","W",7299,2012-01-24
"859299",40350,"UIC-Halsted","W",7557,2012-01-25
"859455",40350,"UIC-Halsted","W",7575,2016-12-01
"859566",40350,"UIC-Halsted","W",1884,2015-12-30
"859576",40350,"UIC-Halsted","W",5841,2003-01-31
"859596",40350,"UIC-Halsted","W",6740,2008-10-06
"859714",40350,"UIC-Halsted","W",3095,2008-12-16
"859798",40350,"UIC-Halsted","W",7273,2013-09-11
"859840",40350,"UIC-Halsted","W",2047,2001-03-12
"859842",40350,"UIC-Halsted","W",7030,2004-09-28
"860081",40350,"UIC-Halsted","U",1180,2008-03-02
"860176",40350,"UIC-Halsted","W",4175,2013-07-09
"860243",40350,"UIC-Halsted","W",5421,2002-02-11
"860253",40350,"UIC-Halsted","W",8332,2016-11-07
"860258",40350,"UIC-Halsted","U",1049,2010-01-17
"860481",40350,"UIC-Halsted","W",7370,2016-02-08
"860589",40350,"UIC-Halsted","W",5647,2008-02-20
"860756",40350,"UIC-Halsted","U",1054,2017-05-29
"860793",40350,"UIC-Halsted","W",6226,2008-11-21
"860832",40350,"UIC-Halsted","W",7150,2017-02-17
"860864",40350,"UIC-Halsted","W",5410,2002-04-03
"860881",40350,"UIC-Halsted","W",4803,2001-01-18
"861008",40350,"UIC-Halsted","W",3825,2013-06-06
"861246",40350,"UIC-Halsted","W",7106,2015-02-06
"861366",40350,"UIC-Halsted","W",7144,2012-02-10
"861371",40350,"UIC-Halsted","A",1917,2004-10-09
"861749",40350,"UIC-Halsted","W",4021,2014-06-19
"861846",40350,"UIC-Halsted","W",5402,2007-02-08
"861859",40350,"UIC-Halsted","A",1663,2005-06-18
"861871",40350,"UIC-Halsted","W",7657,2013-09-05
"862370",40350,"UIC-Halsted","U",1379,2017-02-05
"862409",40350,"UIC-Halsted","W",2336,2006-08-14
"862410",40350,"UIC-Halsted","W",6933,2017-04-25
"862531",40350,"UIC-Halsted","W",6897,2010-11-15
"862586",40350,"UIC-Halsted","W",8088,2015-10-12
"862895",40350,"UIC-Halsted","U",729,2001-03-25
"862920",40350,"UIC-Halsted","A",1958,2014-06-14
"862983",40350,"UIC-Halsted","U",563,2009-11-01
"863510",40350,"UIC-Halsted","W",4038,2011-08-17
"863599",40350,"UIC-Halsted","U",1185,2008-03-16
"863807",40350,"UIC-Halsted","U",803,2003-01-01
"863825",40350,"UIC-Halsted","W",2830,2006-05-15
"863891",40350,"UIC-Halsted","U",1277,2008-11-16
"864279",40350,"UIC-Halsted","W",1214,2008-11-28
"864352",40350,"UIC-Halsted","W",2574,2007-01-10
"864740",40350,"UIC-Halsted","U",1232,2010-02-14
"865293",40350,"UIC-Halsted","W",6765,2002-10-28
"865679",40350,"UIC-Halsted","W",2555,2006-07-28
"865700",40350,"UIC-Halsted","W",4030,2001-03-23
"865725",40350,"UIC-Halsted","W",2288,2007-08-03
"865777",40350,"UIC-Halsted","A",2097,2017-04-15
"866184",40350,"UIC-Halsted","A",1740,2014-05-17
"866210",40350,"UIC-Halsted","W",3503,2006-06-02
"866368",40350,"UIC-Halsted","W",8072,2013-11-14
"866415",40350,"UIC-Halsted","W",5838,2009-02-02
"866693",40350,"UIC-Halsted","U",972,2002-09-02
"867404",40350,"UIC-Halsted","W",6843,2011-04-07
"867723",40350,"UIC-Halsted","W",6494,2003-10-03
"867856",40350,"UIC-Halsted","U",1055,2004-10-31
"868247",40350,"UIC-Halsted","U",1253,2015-01-25
"868259",40350,"UIC-Halsted","U",596,2001-02-18
"868307",40350,"UIC-Halsted","W",6863,2010-12-01
"868358",40350,"UIC-Halsted","W",8161,2016-10-25
"868452",40350,"UIC-Halsted","W",3829,2014-07-07
"868601",40350,"UIC-Halsted","A",2501,2017-09-30
"868955",40350,"UIC-Halsted","W",8011,2011-10-13
"868997",40350,"UIC-Halsted","W",7079,2003-09-15
"869376",40350,"UIC-Halsted","W",3230,2013-03-27
"869514",40350,"UIC-Halsted","W",3541,2003-06-17
"869706",40350,"UIC-Halsted","W",5857,2005-11-23
"869777",40350,"UIC-Halsted","W",1683,2002-01-21
"870236",40350,"UIC-Halsted","W",6006,2007-10-29
"870607",40350,"UIC-Halsted","W",2490,2002-08-13
"870654",40350,"UIC-Halsted","W",6662,2015-02-18
"870660",40350,"UIC-Halsted","U",659,2001-04-01
"870661",40350,"UIC-Halsted","W",3506,2010-07-13
"870662",40350,"UIC-Halsted","W",7116,2003-10-21
"870827",40350,"UIC-Halsted","A",2734,2013-03-09
"871134",40350,"UIC-Halsted","A",1322,2014-07-05
"871210",40350,"UIC-Halsted","U",1155,2007-09-30
"871298",40350,"UIC-Halsted","W",5552,2005-03-14
"871589",40350,"UIC-Halsted","W",2542,2007-01-11
"871611",40350,"UIC-Halsted","W",7289,2013-03-20
"871812",40350,"UIC-Halsted","W",4276,2013-07-25
"871890",40350,"UIC-Halsted","A",1826,2011-07-09
"872158",40350,"UIC-Halsted","W",6727,2002-11-04
"872430",40350,"UIC-Halsted","A",3059,2012-11-10
"872535",40350,"UIC-Halsted","W",8303,2017-10-16
"872724",40350,"UIC-Halsted","W",2303,2011-01-03
"872811",40350,"UIC-Halsted","W",6563,2004-11-23
"872854",40350,"UIC-Halsted","W",3805,2014-07-25
"873132",40350,"UIC-Halsted","W",3699,2006-06-28
"873213",40350,"UIC-Halsted","U",1438,2014-06-01
"873355",40350,"UIC-Halsted","W",2493,2015-01-09
"873379",40350,"UIC-Halsted","W",5467,2002-04-10
"873492",40350,"UIC-Halsted","W",7103,2012-02-06
"873507",40350,"UIC-Halsted","W",1456,2009-12-29
"873531",40350,"UIC-Halsted","W",6621,2006-09-28
"873649",40350,"UIC-Halsted","U",1703,2015-12-06
"873769",40350,"UIC-Halsted","W",7461,2011-12-01
"873853",40350,"UIC-Halsted","W",5364,2016-12-09
"874150",40350,"UIC-Halsted","W",3584,2010-07-20
"874194",40350,"UIC-Halsted","W",5983,2002-01-30
"874218",40350,"UIC-Halsted","W",5781,2008-04-17
"874322",40350,"UIC-Halsted","A",562,2009-12-26
"874334",40350,"UIC-Halsted","W",8281,2012-10-03
"874388",40350,"UIC-Halsted","W",3600,2015-06-19
"874899",40350,"UIC-Halsted","W",2463,2007-01-09
"874976",40350,"UIC-Halsted","W",6967,2004-09-22
"875257",40350,"UIC-Halsted","W",6420,2015-04-27
"875414",40350,"UIC-Halsted","W",3804,2007-05-07
"875601",40350,"UIC-Halsted","W",4352,2001-03-19
"875764",40350,"UIC-Halsted","W",2047,2011-01-17
"875851",40350,"UIC-Halsted","W",5222,2007-02-14
"876063",40350,"UIC-Halsted","W",3396,2004-07-19
"876112",40350,"UIC-Halsted","U",437,2010-12-25
"876369",40350,"UIC-Halsted","W",6957,2015-02-25
"876398",40350,"UIC-Halsted","W",8805,2016-11-02
"876667",40350,"UIC-Halsted","W",5692,2010-03-12
"876807",40350,"UIC-Halsted","U",1744,2012-03-25
"876852",40350,"UIC-Halsted","W",5042,2002-12-12
"876884",40350,"UIC-Halsted","A",1211,2002-06-01
"877116",40350,"UIC-Halsted","W",7404,2012-01-31
"877136",40350,"UIC-Halsted","A",2403,2014-10-04
"877164",40350,"UIC-Halsted","W",5803,2008-01-16
"877200",40350,"UIC-Halsted","W",3264,2003-08-21
"877298",40350,"UIC-Halsted","A",1246,2016-12-31
"877362",40350,"UIC-Halsted","U",2123,2016-04-17
"877534",40350,"UIC-Halsted","W",2822,2015-08-10
"877556",40350,"UIC-Halsted","U",1072,2004-10-03
"877770",40350,"UIC-Halsted","U",1754,2015-10-25
"877809",40350,"UIC-Halsted","A",1264,2009-08-15
"877865",40350,"UIC-Halsted","U",1231,2012-08-12
"877917",40350,"UIC-Halsted","W",2900,2008-05-16
"878278",40350,"UIC-Halsted","W",3916,2001-02-19
"878520",40350,"UIC-Halsted","W",7945,2014-10-14
"878579",40350,"UIC-Halsted","W",6988,2008-10-02
"878620",40350,"UIC-Halsted","A",2246,2015-01-31
"878780",40350,"UIC-Halsted","W",3677,2012-05-22
"879317",40350,"UIC-Halsted","A",1048,2004-12-18
"879325",40350,"UIC-Halsted","A",1167,2007-01-13
"879388",40350,"UIC-Halsted","W",4039,2006-12-15
"879389",40350,"UIC-Halsted","W",7091,2015-04-15
"879441",40350,"UIC-Halsted","W",2270,2001-05-24
"879614",40350,"UIC-Halsted","W",7224,2002-10-01
"879764",40350,"UIC-Halsted","W",6035,2005-02-08
"879800",40350,"UIC-Halsted","W",6198,2004-02-25
"879901",40350,"UIC-Halsted","W",5389,2004-02-16
"880134",40350,"UIC-Halsted","W",1305,2001-01-15
"880352",40350,"UIC-Halsted","A",1452,2007-05-12
"880500",40350,"UIC-Halsted","W",3749,2006-06-07
"880615",40350,"UIC-Halsted","W",3164,2007-07-09
"881461",40350,"UIC-Halsted","W",3563,2008-07-11
"881486",40350,"UIC-Halsted","W",8091,2013-11-04
"881498",40350,"UIC-Halsted","U",1007,2003-10-26
"881824",40350,"UIC-Halsted","W",3538,2011-12-13
"881991",40350,"UIC-Halsted","A",2619,2010-09-11
"882098",40350,"UIC-Halsted","W",8525,2015-09-17
"882099",40350,"UIC-Halsted","W",7537,2012-01-17
"882137",40350,"UIC-Halsted","W",6646,2014-04-21
"882391",40350,"UIC-Halsted","W",6332,2002-08-29
"882412",40350,"UIC-Halsted","W",7318,2016-03-30
"882438",40350,"UIC-Halsted","A",2215,2010-04-10
"882445",40350,"UIC-Halsted","U",671,2003-05-26
"882482",40350,"UIC-Halsted","A",1560,2004-09-04
"882598",40350,"UIC-Halsted","A",2756,2013-10-26
"882878",40350,"UIC-Halsted","U",2258,2016-10-30
"883333",40350,"UIC-Halsted","W",5978,2007-01-24
"883504",40350,"UIC-Halsted","W",6662,2004-10-28
"883506",40350,"UIC-Halsted","W",3920,2001-03-09
"883645",40350,"UIC-Halsted","A",2468,2017-04-08
"883652",40350,"UIC-Halsted","A",2052,2016-05-07
"883803",40350,"UIC-Halsted","W",5737,2016-12-05
"883850",40350,"UIC-Halsted","W",3455,2005-07-05
"883971",40350,"UIC-Halsted","W",3968,2016-06-29
"884102",40350,"UIC-Halsted","W",6721,2012-04-27
"884250",40350,"UIC-Halsted","W",6997,2010-09-27
"884370",40350,"UIC-Halsted","A",2174,2016-12-03
"884784",40350,"UIC-Halsted","W",6777,2004-10-21
"884851",40350,"UIC-Halsted","W",3958,2012-07-17
"884884",40350,"UIC-Halsted","W",5892,2004-02-19
"884948",40350,"UIC-Halsted","A",2363,2012-02-25
"885093",40350,"UIC-Halsted","W",6066,2001-10-31
"885164",40350,"UIC-Halsted","W",6581,2008-11-18
"885235",40350,"UIC-Halsted","A",1895,2010-02-20
"885245",40350,"UIC-Halsted","W",1600,2005-01-17
"885582",40350,"UIC-Halsted","U",864,2004-11-28
"885908",40350,"UIC-Halsted","W",3062,2001-07-09
"885994",40350,"UIC-Halsted","W",3086,2007-05-29
"886060",40350,"UIC-Halsted","W",6650,2013-04-19
"886426",40350,"UIC-Halsted","W",2431,2005-05-13
"886427",40350,"UIC-Halsted","A",1755,2009-03-21
"886683",40350,"UIC-Halsted","W",5189,2007-02-06
"886737",40350,"UIC-Halsted","A",1182,2005-08-06
"886855",40350,"UIC-Halsted","A",1918,2014-01-11
"886953",40350,"UIC-Halsted","W",6965,2012-01-13
"887043",40350,"UIC-Halsted","U",1036,2003-09-14
"887173",40350,"UIC-Halsted","W",5701,2004-04-16
"887235",40350,"UIC-Halsted","A",2699,2017-11-11
"887280",40350,"UIC-Halsted","A",2983,2012-10-20
"887478",40350,"UIC-Halsted","W",4916,2009-01-16
"887733",40350,"UIC-Halsted","A",1572,2004-10-23
"888368",40350,"UIC-Halsted","W",7567,2011-09-27
"888369",40350,"UIC-Halsted","U",713,2004-05-23
"888473",40350,"UIC-Halsted","W",5838,2004-03-17
"888584",40350,"UIC-Halsted","W",4705,2008-12-08
"888601",40350,"UIC-Halsted","U",672,2010-01-01
"888664",40350,"UIC-Halsted","W",4107,2011-07-27
"888809",40350,"UIC-Halsted","U",797,2003-07-20
"888820",40350,"UIC-Halsted","W",6743,2015-03-05
"889067",40350,"UIC-Halsted","U",1179,2010-04-25
"889157",40350,"UIC-Halsted","W",5378,2010-04-26
"889302",40350,"UIC-Halsted","A",2009,2011-01-22
"889510",40350,"UIC-Halsted","W",8395,2017-10-06
"889619",40350,"UIC-Halsted","W",2731,2009-05-22
"889622",40350,"UIC-Halsted","W",7497,2003-10-08
"889660",40350,"UIC-Halsted","W",3800,2004-07-14
"889722",40350,"UIC-Halsted","W",2959,2015-08-11
"889834",40350,"UIC-Halsted","A",2043,2016-01-16
"890024",40350,"UIC-Halsted","U",1654,2014-02-09
"890031",40350,"UIC-Halsted","W",6181,2005-11-28
"890075",40350,"UIC-Halsted","W",6540,2008-08-25
"890478",40350,"UIC-Halsted","A",2564,2010-10-02
"890678",40350,"UIC-Halsted","W",6061,2001-09-07
"890911",40350,"UIC-Halsted","W",6866,2008-10-10
"891062",40350,"UIC-Halsted","W",8240,2015-08-24
"891076",40350,"UIC-Halsted","U",1451,2012-08-19
"891310",40350,"UIC-Halsted","U",1522,2011-08-07
"891323",40350,"UIC-Halsted","W",4292,2013-07-22
"891326",40350,"UIC-Halsted","W",7218,2010-10-01
"891346",40350,"UIC-Halsted","W",6030,2010-02-09
"891663",40350,"UIC-Halsted","W",7283,2008-11-04
"891791",40350,"UIC-Halsted","W",3744,2014-07-31
"891928",40350,"UIC-Halsted","U",943,2003-03-16
"891993",40350,"UIC-Halsted","W",5658,2007-01-22
"892050",40350,"UIC-Halsted","W",2649,2008-08-12
"892082",40350,"UIC-Halsted","W",6996,2014-04-04
"892232",40350,"UIC-Halsted","W",7536,2012-01-18
"892625",40350,"UIC-Halsted","U",632,2001-06-10
"892760",40350,"UIC-Halsted","U",698,2003-12-14
"892926",40350,"UIC-Halsted","W",4693,2015-08-21
"893309",40350,"UIC-Halsted","U",1254,2006-04-09
"893332",40350,"UIC-Halsted","W",6993,2011-03-09
"893451",40350,"UIC-Halsted","A",1701,2007-04-21
"893535",40350,"UIC-Halsted","W",3210,2007-06-15
"893577",40350,"UIC-Halsted","W",5510,2002-04-15
"893716",40350,"UIC-Halsted","W",3070,2013-12-20
"893816",40350,"UIC-Halsted","W",2015,2001-08-02
"893864",40350,"UIC-Halsted","W",5949,2006-04-03
